file,parse_ok,ver_sw,sys_name,hw,sys_autostart,mav_type,ekf2_en,n_topics,has_position,src_position,has_attitude,src_attitude,has_status,src_status,has_imu,src_imu,has_actuator,src_actuator,has_att_sp,src_att_sp,has_rates_sp,src_rates_sp,has_battery,src_battery,has_ekf_ratios,src_ekf_ratios,has_ekf_innov,src_ekf_innov,has_land_det,src_land_det,rate_vehicle_local_position,rate_ok_vehicle_local_position,rate_vehicle_attitude,rate_ok_vehicle_attitude,duration_s,duration_ok,dropout_frac,dropout_ok,airborne_src,airborne_s,airborne_ok,n_errors,topics_ok,rates_ok,SURVIVES,log_id,db_duration_s,db_mav_type,db_date
452126c9-2d2b-445a-9e0f-133658b14da1.ulg,True,17891583,PX4,PX4_FMU_V6C,4001,2,1,84,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,703.3,True,0.0011,True,land_detected,696.4,True,8,True,True,True,452126c9-2d2b-445a-9e0f-133658b14da1,703,Quadrotor,2026-08-22
295a5cb7-70fa-4159-86fd-fd4164a2a740.ulg,True,17695488,PX4,PX4_FMU_V6X,4001,2,,74,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,164.2,True,60.2,True,0.0,True,land_detected,55.3,True,0,True,True,True,295a5cb7-70fa-4159-86fd-fd4164a2a740,60,Quadrotor,2026-06-19
ad09618f-f369-4722-9d97-798aa88621a6.ulg,True,17825984,PX4,ENDLESSFLIGHT_H7MINIPRO,4001,2,1,76,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,82.3,True,0.0,True,land_detected,77.4,True,0,True,True,True,ad09618f-f369-4722-9d97-798aa88621a6,82,Quadrotor,2026-04-30
2f75b358-8806-472b-a786-b66913f01fc3.ulg,True,17237120,PX4,PX4FMU_V2,4011,2,,30,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.4,True,490.6,True,0.0037,True,land_detected,487.2,True,0,True,True,True,2f75b358-8806-472b-a786-b66913f01fc3,490,Quadrotor,2018-04-03
86bb1964-859c-41a8-9292-ee5dbd8029d1.ulg,True,17694720,PX4,HKUST_NXT_DUAL,4050,2,,61,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,246.8,True,100.7,True,0.0013,True,land_detected,97.6,True,0,True,True,True,86bb1964-859c-41a8-9292-ee5dbd8029d1,100,Quadrotor,2025-10-23
97fe74ab-a090-4a22-9f9a-c8987238bbc0.ulg,True,17891392,PX4,MICOAIR_H743_V2,4074,2,1,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,163.6,True,66.0,True,0.0,True,land_detected,61.9,True,0,True,True,True,97fe74ab-a090-4a22-9f9a-c8987238bbc0,66,Quadrotor,2026-07-01
f58ab86f-4410-41a0-95bd-ebca86a09f32.ulg,True,17760256,PX4,PX4_FMU_V6X,22111,2,1,72,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,200.0,True,421.7,True,0.0,True,land_detected,416.5,True,0,True,True,True,f58ab86f-4410-41a0-95bd-ebca86a09f32,421,Quadrotor,2026-02-06
f484d2ef-2e59-442e-aa05-c0ecff3fdf36.ulg,True,17498240,PX4,PX4_FMU_V4,4011,2,,47,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.8,True,215.4,True,340.5,True,0.0008,True,land_detected,334.5,True,0,True,True,True,f484d2ef-2e59-442e-aa05-c0ecff3fdf36,340,Quadrotor,2020-02-28
5b5a56f6-a76e-47cc-9369-572b46132b75.ulg,True,17694975,PX4,PX4_FMU_V6C,4001,2,,66,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,125.3,True,0.0,True,land_detected,115.7,True,0,True,True,True,5b5a56f6-a76e-47cc-9369-572b46132b75,125,Quadrotor,2024-06-19
2ac3b70f-f004-43f2-8316-c3f7bdc6b1a1.ulg,True,17171712,PX4,PX4FMU_V2,4011,2,,27,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.5,True,30.4,True,672.9,True,0.0357,False,land_detected,669.0,True,0,True,True,False,2ac3b70f-f004-43f2-8316-c3f7bdc6b1a1,672,Quadrotor,2017-09-27
c2ff6df8-073a-46b3-923c-6e1cc18670eb.ulg,True,17630207,PX4,PX4_FMU_V3,4001,2,,58,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,71.2,True,0.0006,True,land_detected,66.3,True,0,True,True,True,c2ff6df8-073a-46b3-923c-6e1cc18670eb,71,Quadrotor,2025-09-28
37064c01-ad9b-4a42-a8df-dcc11268dbf9.ulg,True,17761280,PX4,PX4_FMU_V6X,4001,2,1,74,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,600.7,True,0.0,True,land_detected,252.6,True,0,True,True,True,37064c01-ad9b-4a42-a8df-dcc11268dbf9,600,Quadrotor,2026-04-10
7bf1bb8b-5eca-49b0-bdcf-6ab778398b2b.ulg,True,17171712,PX4,PX4FMU_V4,4011,2,,27,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.7,True,31.1,True,563.4,True,0.0095,True,land_detected,559.7,True,0,True,True,True,7bf1bb8b-5eca-49b0-bdcf-6ab778398b2b,563,Quadrotor,2017-07-27
dc9dafac-2f16-46d2-b84a-1943ad76ac66.ulg,True,17630207,PX4,CUAV_X7PRO,4001,2,,56,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,113.7,True,0.0,True,land_detected,111.2,True,0,True,True,True,dc9dafac-2f16-46d2-b84a-1943ad76ac66,113,Quadrotor,2024-06-24
458dc5f3-3afb-4d93-aa79-693b2bc4cb26.ulg,True,17499135,PX4,PX4_FMU_V5,4001,2,,52,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,169.7,True,0.0072,True,land_detected,150.8,True,0,True,True,True,458dc5f3-3afb-4d93-aa79-693b2bc4cb26,169,Quadrotor,2025-12-23
10918921-943f-481d-9e4c-f34fb705791b.ulg,True,17761280,PX4,PX4_FMU_V5,4001,2,1,74,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,336.6,True,0.0,True,land_detected,329.3,True,0,True,True,True,10918921-943f-481d-9e4c-f34fb705791b,336,Quadrotor,2025-11-26
f5b0b73f-e44f-4e61-abff-b68776c0325c.ulg,True,17301759,PX4,AEROFC_V1,4070,2,,32,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.7,True,31.3,True,530.1,True,0.0,True,land_detected,22.4,False,2,True,True,False,f5b0b73f-e44f-4e61-abff-b68776c0325c,530,Quadrotor,2025-04-08
7d117f83-bbfc-4846-a738-e821b6185cec.ulg,True,17694975,PX4,CUBEPILOT_CUBEORANGEPLUS,4001,2,,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.9,True,19.9,True,317.7,True,0.0061,True,land_detected,313.0,True,0,True,True,True,7d117f83-bbfc-4846-a738-e821b6185cec,317,Quadrotor,2024-01-21
43aaf866-3165-4d25-a83b-f9a5a4915216.ulg,True,17695743,PX4,PX4_FMU_V6X,4019,2,,71,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,84.0,True,0.0,True,land_detected,79.2,True,0,True,True,True,43aaf866-3165-4d25-a83b-f9a5a4915216,83,Quadrotor,2024-08-12
76f596d5-4034-48bc-9d18-25444d64feae.ulg,True,17564416,PX4,CUBEPILOT_CUBEORANGE,4009,2,,71,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,19.9,True,230.6,True,0.0045,True,land_detected,214.0,True,1,True,True,True,76f596d5-4034-48bc-9d18-25444d64feae,230,Quadrotor,2025-02-03
66c622db-c9dc-477d-90e7-ed7b7e169fe0.ulg,True,17694912,PX4,PX4_FMU_V4,4001,2,,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,False,,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,122.4,True,396.3,True,0.0001,True,land_detected,394.3,True,0,False,True,False,66c622db-c9dc-477d-90e7-ed7b7e169fe0,396,Quadrotor,2024-05-13
7e2f1eac-2eff-4f3e-b5c5-53ad85cec56f.ulg,True,17301504,PX4,PX4FMU_V4,4011,2,,30,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.5,True,307.4,True,0.0,True,land_detected,304.4,True,0,True,True,True,7e2f1eac-2eff-4f3e-b5c5-53ad85cec56f,307,Quadrotor,2018-07-25
567beb2c-9788-4bd9-8a16-ed9eb1fb2270.ulg,True,17171712,PX4,PX4FMU_V2,4011,2,,28,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.6,True,30.9,True,587.5,True,0.019,False,land_detected,584.4,True,0,True,True,False,567beb2c-9788-4bd9-8a16-ed9eb1fb2270,587,Quadrotor,2017-09-21
fa946cda-4c01-41e3-88e5-a5995e6a9b67.ulg,True,17629696,SVFC,,4024,2,,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,159.5,True,218.3,True,0.0,True,land_detected,213.5,True,0,True,True,True,fa946cda-4c01-41e3-88e5-a5995e6a9b67,218,Quadrotor,2024-11-01
a7f70703-fbae-4f4c-9d94-f485b3c0f6d2.ulg,True,17694720,PX4,HKUST_NXT_DUAL,4050,2,,40,False,,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,False,,False,,True,vehicle_land_detected,0.0,False,279.5,True,475.5,True,0.0216,False,land_detected,451.1,True,0,False,False,False,a7f70703-fbae-4f4c-9d94-f485b3c0f6d2,475,Quadrotor,2026-08-14
02dd3b50-d121-426a-823d-a3fb98425c05.ulg,True,17236736,PX4,PX4FMU_V2,4011,2,,31,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.7,True,31.0,True,507.0,True,0.0107,False,land_detected,503.8,True,0,True,True,False,02dd3b50-d121-426a-823d-a3fb98425c05,506,Quadrotor,2018-03-06
043fd24e-3bc0-4ebe-90d5-1e806dd155fd.ulg,True,17761280,PX4,PX4_FMU_V6X,4001,2,1,63,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,69.7,True,0.0,True,land_detected,61.6,True,0,True,True,True,043fd24e-3bc0-4ebe-90d5-1e806dd155fd,69,Quadrotor,2025-06-03
37ee7082-10d8-4616-b1cd-c209e956c855.ulg,True,17694720,PX4,PX4_FMU_V4,4998,2,,33,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,False,,False,,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,5.0,False,5.0,False,307.8,True,0.0004,True,land_detected,277.6,True,5,False,False,False,37ee7082-10d8-4616-b1cd-c209e956c855,307,Quadrotor,2025-07-22
7d86d5ab-9958-4c9d-b8c7-761a67781f31.ulg,True,17891583,PX4,PX4_FMU_V5,4001,2,1,82,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,94.0,True,0.001,True,land_detected,89.2,True,2,True,True,True,7d86d5ab-9958-4c9d-b8c7-761a67781f31,94,Quadrotor,2026-06-29
996d4dd1-a03a-4fa1-bcd0-062ab73e39fc.ulg,True,16975615,PX4,PX4_FMU_V3,4510,2,,33,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.5,True,94.3,True,0.0,True,land_detected,84.2,True,1,True,True,True,996d4dd1-a03a-4fa1-bcd0-062ab73e39fc,94,Quadrotor,2024-08-20
4daa6544-33f9-471b-af85-662e11a96add.ulg,True,17367807,PX4,PX4_FMU_V2,4011,2,,28,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.6,True,184.4,True,0.0006,True,land_detected,173.1,True,1,True,True,True,4daa6544-33f9-471b-af85-662e11a96add,184,Quadrotor,2020-02-25
6582c02c-464c-499e-8e48-a92e9fb8bbb7.ulg,True,17301504,PX4,PX4FMU_V4PRO,4011,2,,32,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.3,True,91.1,True,0.0,True,land_detected,87.4,True,0,True,True,True,6582c02c-464c-499e-8e48-a92e9fb8bbb7,91,Quadrotor,2018-11-02
1b8b70fa-125b-4ad9-b818-e283ff46faec.ulg,True,17826047,PX4,PX4_FMU_V6X,4001,2,1,83,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,113.1,True,0.0,True,land_detected,110.7,True,0,True,True,True,1b8b70fa-125b-4ad9-b818-e283ff46faec,113,Quadrotor,2025-11-17
7657500e-938b-4e0c-b1ff-819e4da8d23a.ulg,True,17694720,PX4,CUAV_X7PRO,4001,2,,70,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,333.2,True,0.0,True,land_detected,328.6,True,3,True,True,True,7657500e-938b-4e0c-b1ff-819e4da8d23a,333,Quadrotor,2026-05-18
b36cfa63-6102-4608-891b-3143471c969c.ulg,True,17760768,PX4,MICOAIR_H743_V2,4001,2,1,72,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,319.9,True,0.0,True,land_detected,317.2,True,0,True,True,True,b36cfa63-6102-4608-891b-3143471c969c,319,Quadrotor,2025-07-07
b82d1b29-a274-44c3-a87f-69c93de1d1a2.ulg,True,17694976,PX4,CUAV_NORA,4001,2,,66,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,69.7,True,0.0,True,land_detected,64.5,True,0,True,True,True,b82d1b29-a274-44c3-a87f-69c93de1d1a2,69,Quadrotor,2026-05-15
7b28d17d-7f7d-4da4-bc4b-62f25ed5635d.ulg,True,17826047,PX4,PX4_FMU_V6X,4001,2,1,85,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,183.9,True,0.0,True,land_detected,177.4,True,0,True,True,True,7b28d17d-7f7d-4da4-bc4b-62f25ed5635d,183,Quadrotor,2025-10-08
812311c9-63c9-4081-adab-813f20697100.ulg,True,17629312,PX4,PX4_FMU_V6X,4001,2,,79,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.8,True,195.4,True,120.2,True,0.0254,False,land_detected,117.5,True,124,True,True,False,812311c9-63c9-4081-adab-813f20697100,120,Quadrotor,2024-02-19
13383be3-2d0c-4041-b3fe-9dc8aaaf77f3.ulg,True,18350592,PX4,GDCX_H743VI,4001,2,,97,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,1065.4,True,0.0,True,land_detected,929.3,True,1,True,True,True,13383be3-2d0c-4041-b3fe-9dc8aaaf77f3,1065,Quadrotor,2025-09-29
26f720a6-ff6e-4a7d-9d68-5690b22e5432.ulg,True,17760768,PX4,PX4_SITL,10016,2,1,79,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,108.0,True,269.0,True,96.6,True,0.0,True,land_detected,88.8,True,0,True,True,True,26f720a6-ff6e-4a7d-9d68-5690b22e5432,96,Quadrotor,2025-12-16
3ee8681a-d38a-41d5-bc70-583cd53dd1a4.ulg,True,17761280,PX4,CUAV_X7PRO,4001,2,1,64,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,110.0,True,0.0,True,land_detected,107.2,True,0,True,True,True,3ee8681a-d38a-41d5-bc70-583cd53dd1a4,109,Quadrotor,2026-03-13
2dc064b7-0f48-4c29-97d3-e8b09615375a.ulg,True,17498367,PX4,PX4_FMU_V5,4011,2,,45,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,193.3,True,0.0,True,land_detected,189.6,True,0,True,True,True,2dc064b7-0f48-4c29-97d3-e8b09615375a,193,Quadrotor,2025-07-11
05d97c11-5455-4383-bdc1-a996287aa61a.ulg,True,255,PX4,SILIC_S7MINI_V2,4001,2,1,72,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,66.8,True,0.0,True,land_detected,61.5,True,0,True,True,True,05d97c11-5455-4383-bdc1-a996287aa61a,66,Quadrotor,2025-01-14
75eb29d0-ae32-448d-9e9d-77c78f328484.ulg,True,17694784,PX4,DR_P3P_V3B,4050,2,,61,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.8,True,98.4,True,461.5,True,0.0165,False,land_detected,441.5,True,0,True,True,False,75eb29d0-ae32-448d-9e9d-77c78f328484,461,Quadrotor,2026-09-15
6f50f939-7c97-47c8-8de1-74f8b8bcf8dc.ulg,True,17564416,PX4,CODEV_AQUILA_V3,5206,2,,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,702.2,True,0.0,True,land_detected,699.1,True,0,True,True,True,6f50f939-7c97-47c8-8de1-74f8b8bcf8dc,702,Quadrotor,2025-05-12
c6282d59-d0a1-4ec7-9bd0-feadb9f45b37.ulg,True,17825984,PX4,PX4_FMU_V6C,4001,2,1,82,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,220.4,True,138.4,True,0.0019,True,land_detected,135.0,True,0,True,True,True,c6282d59-d0a1-4ec7-9bd0-feadb9f45b37,138,Quadrotor,2026-07-22
ece51d35-c317-4442-9723-844843f4ecf0.ulg,True,17891392,PX4,MICOAIR_H743_V2,4001,2,1,85,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,4.7,False,93.2,True,148.0,True,0.5257,False,land_detected,142.9,True,0,True,False,False,ece51d35-c317-4442-9723-844843f4ecf0,147,Quadrotor,2026-06-05
4b4b5350-4ed2-446c-a261-23c2dcc7911c.ulg,True,17629951,PX4,PX4_FMU_V6C,4052,2,,64,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,72.3,True,0.0,True,land_detected,63.9,True,0,True,True,True,4b4b5350-4ed2-446c-a261-23c2dcc7911c,72,Quadrotor,2024-03-04
492d7c06-a77c-47a3-a5cc-64fcfc74df33.ulg,True,17891392,PX4,PX4_SITL,4001,2,1,78,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,138.0,True,0.0,True,land_detected,133.2,True,4,True,True,True,492d7c06-a77c-47a3-a5cc-64fcfc74df33,137,Quadrotor,2026-04-13
ec42fbf7-c0e1-4e47-ba2c-5f37562a2012.ulg,True,17826559,PX4,PX4_FMU_V5,4001,2,1,85,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,118.8,True,0.0,True,land_detected,113.5,True,0,True,True,True,ec42fbf7-c0e1-4e47-ba2c-5f37562a2012,118,Quadrotor,2026-08-07
